"PLZ";"Abholdatum"
8037;"Di, 20. Oktober 2015"
8037;"Di, 27. Oktober 2015"
8037;"Di, 3. November 2015"
8037;"Di, 10. November 2015"
8037;"Di, 17. November 2015"
8037;"Di, 24. November 2015"
8037;"Di, 1. Dezember 2015"
8037;"Di, 8. Dezember 2015"
8037;"Di, 22. Dezember 2015"
8038;"Mi, 7. Januar 2015"
8038;"Mi, 21. Januar 2015"
8038;"Mi, 4. Februar 2015"
8038;"Mi, 18. Februar 2015"
8038;"Mi, 4. März 2015"
8038;"Mi, 18. März 2015"
8038;"Mi, 25. März 2015"
8038;"Mi, 1. April 2015"
8038;"Mi, 8. April 2015"
8038;"Mi, 15. April 2015"
8038;"Mi, 22. April 2015"
8038;"Mi, 29. April 2015"
8038;"Mi, 6. Mai 2015"
8038;"Mi, 13. Mai 2015"
8038;"Mi, 20. Mai 2015"
8038;"Mi, 27. Mai 2015"
8038;"Mi, 3. Juni 2015"
8038;"Mi, 10. Juni 2015"
8038;"Mi, 17. Juni 2015"
8038;"Mi, 24. Juni 2015"
8038;"Mi, 1. Juli 2015"
8038;"Mi, 8. Juli 2015"
8038;"Mi, 15. Juli 2015"
8038;"Mi, 22. Juli 2015"
8038;"Mi, 29. Juli 2015"
8038;"Mi, 5. August 2015"
8038;"Mi, 12. August 2015"
8038;"Mi, 19. August 2015"
8038;"Mi, 26. August 2015"
8038;"Mi, 2. September 2015"
8038;"Mi, 9. September 2015"
8038;"Mi, 16. September 2015"
8038;"Mi, 23. September 2015"
8038;"Mi, 30. September 2015"
8038;"Mi, 7. Oktober 2015"
8038;"Mi, 14. Oktober 2015"
8038;"Mi, 21. Oktober 2015"
8038;"Mi, 28. Oktober 2015"
8038;"Mi, 4. November 2015"
8038;"Mi, 11. November 2015"
8038;"Mi, 18. November 2015"
8038;"Mi, 25. November 2015"
8038;"Mi, 2. Dezember 2015"
8038;"Mi, 9. Dezember 2015"
8038;"Mi, 23. Dezember 2015"
8041;"Mi, 7. Januar 2015"
8041;"Mi, 21. Januar 2015"
8041;"Mi, 4. Februar 2015"
8041;"Mi, 18. Februar 2015"
8041;"Mi, 4. März 2015"
8041;"Mi, 18. März 2015"
8041;"Mi, 25. März 2015"
8041;"Mi, 1. April 2015"
8041;"Mi, 8. April 2015"
8041;"Mi, 15. April 2015"
8041;"Mi, 22. April 2015"
8041;"Mi, 29. April 2015"
8041;"Mi, 6. Mai 2015"
8041;"Mi, 13. Mai 2015"
8041;"Mi, 20. Mai 2015"
8041;"Mi, 27. Mai 2015"
8041;"Mi, 3. Juni 2015"
8041;"Mi, 10. Juni 2015"
8041;"Mi, 17. Juni 2015"
8041;"Mi, 24. Juni 2015"
8041;"Mi, 1. Juli 2015"
8041;"Mi, 8. Juli 2015"
8041;"Mi, 15. Juli 2015"
8041;"Mi, 22. Juli 2015"
8041;"Mi, 29. Juli 2015"
8041;"Mi, 5. August 2015"
8041;"Mi, 12. August 2015"
8041;"Mi, 19. August 2015"
8041;"Mi, 26. August 2015"
8041;"Mi, 2. September 2015"
8041;"Mi, 9. September 2015"
8041;"Mi, 16. September 2015"
8041;"Mi, 23. September 2015"
8041;"Mi, 30. September 2015"
8041;"Mi, 7. Oktober 2015"
8041;"Mi, 14. Oktober 2015"
8041;"Mi, 21. Oktober 2015"
8041;"Mi, 28. Oktober 2015"
8041;"Mi, 4. November 2015"
8041;"Mi, 11. November 2015"
8041;"Mi, 18. November 2015"
8041;"Mi, 25. November 2015"
8041;"Mi, 2. Dezember 2015"
8041;"Mi, 9. Dezember 2015"
8041;"Mi, 23. Dezember 2015"
8044;"Di, 6. Januar 2015"
8044;"Di, 20. Januar 2015"
8044;"Di, 3. Februar 2015"
8044;"Di, 17. Februar 2015"
8044;"Di, 3. März 2015"
8044;"Di, 17. März 2015"
8044;"Di, 24. März 2015"
8044;"Di, 31. März 2015"
8044;"Di, 7. April 2015"
8044;"Di, 14. April 2015"
8044;"Di, 21. April 2015"
8044;"Di, 28. April 2015"
8044;"Di, 5. Mai 2015"
8044;"Di, 12. Mai 2015"
8044;"Di, 19. Mai 2015"
8044;"Di, 26. Mai 2015"
8044;"Di, 2. Juni 2015"
8044;"Di, 9. Juni 2015"
8044;"Di, 16. Juni 2015"
8044;"Di, 23. Juni 2015"
8044;"Di, 30. Juni 2015"
8044;"Di, 7. Juli 2015"
8044;"Di, 14. Juli 2015"
8044;"Di, 21. Juli 2015"
8044;"Di, 28. Juli 2015"
8044;"Di, 4. August 2015"
8044;"Di, 11. August 2015"
8044;"Di, 18. August 2015"
8044;"Di, 25. August 2015"
8044;"Di, 1. September 2015"
8044;"Di, 8. September 2015"
8044;"Di, 15. September 2015"
8044;"Di, 22. September 2015"
8044;"Di, 29. September 2015"
8044;"Di, 6. Oktober 2015"
8044;"Di, 13. Oktober 2015"
8044;"Di, 20. Oktober 2015"
8044;"Di, 27. Oktober 2015"
8044;"Di, 3. November 2015"
8044;"Di, 10. November 2015"
8044;"Di, 17. November 2015"
8044;"Di, 24. November 2015"
8044;"Di, 1. Dezember 2015"
8044;"Di, 8. Dezember 2015"
8044;"Di, 22. Dezember 2015"
8045;"Mi, 7. Januar 2015"
8045;"Mi, 21. Januar 2015"
8045;"Mi, 4. Februar 2015"
8045;"Mi, 18. Februar 2015"
8045;"Mi, 4. März 2015"
8045;"Mi, 18. März 2015"
8045;"Mi, 25. März 2015"
8045;"Mi, 1. April 2015"
8045;"Mi, 8. April 2015"
8045;"Mi, 15. April 2015"
8045;"Mi, 22. April 2015"
8045;"Mi, 29. April 2015"
8045;"Mi, 6. Mai 2015"
8045;"Mi, 13. Mai 2015"
8045;"Mi, 20. Mai 2015"
8045;"Mi, 27. Mai 2015"
8045;"Mi, 3. Juni 2015"
8045;"Mi, 10. Juni 2015"
8045;"Mi, 17. Juni 2015"
8045;"Mi, 24. Juni 2015"
8045;"Mi, 1. Juli 2015"
8045;"Mi, 8. Juli 2015"
8045;"Mi, 15. Juli 2015"
8045;"Mi, 22. Juli 2015"
8045;"Mi, 29. Juli 2015"
8045;"Mi, 5. August 2015"
8045;"Mi, 12. August 2015"
8045;"Mi, 19. August 2015"
8045;"Mi, 26. August 2015"
8045;"Mi, 2. September 2015"
8045;"Mi, 9. September 2015"
8045;"Mi, 16. September 2015"
8045;"Mi, 23. September 2015"
8045;"Mi, 30. September 2015"
8045;"Mi, 7. Oktober 2015"
8045;"Mi, 14. Oktober 2015"
8045;"Mi, 21. Oktober 2015"
8045;"Mi, 28. Oktober 2015"
8045;"Mi, 4. November 2015"
8045;"Mi, 11. November 2015"
8045;"Mi, 18. November 2015"
8045;"Mi, 25. November 2015"
8045;"Mi, 2. Dezember 2015"
8045;"Mi, 9. Dezember 2015"
8045;"Mi, 23. Dezember 2015"
8046;"Fr, 9. Januar 2015"
8046;"Fr, 23. Januar 2015"
8046;"Fr, 6. Februar 2015"
8046;"Fr, 20. Februar 2015"
8046;"Fr, 6. März 2015"
8046;"Fr, 20. März 2015"
8046;"Fr, 27. März 2015"
8046;"Do, 2. April 2015"
8046;"Fr, 10. April 2015"
8046;"Fr, 17. April 2015"
8046;"Fr, 24. April 2015"
8046;"Sa, 2. Mai 2015"
8046;"Fr, 8. Mai 2015"
8046;"Fr, 15. Mai 2015"
8046;"Fr, 22. Mai 2015"
8046;"Fr, 29. Mai 2015"
8046;"Fr, 5. Juni 2015"
8046;"Fr, 12. Juni 2015"
8046;"Fr, 19. Juni 2015"
8046;"Fr, 26. Juni 2015"
8046;"Fr, 3. Juli 2015"
8046;"Fr, 10. Juli 2015"
8046;"Fr, 17. Juli 2015"
8046;"Fr, 24. Juli 2015"
8046;"Fr, 31. Juli 2015"
