"PLZ","Station","Abholdatum"
8032,"Burgwies","2019-05-27"
8032,"Burgwies","2019-06-24"
8032,"Burgwies","2019-08-19"
8032,"Burgwies","2019-09-16"
8032,"Burgwies","2019-10-14"
8032,"Burgwies","2019-11-11"
8032,"Burgwies","2019-12-09"
8037,"Tramdepot Hard","2019-01-05"
8037,"Tramdepot Hard","2019-02-02"
8037,"Tramdepot Hard","2019-03-02"
8037,"Tramdepot Hard","2019-03-30"
8037,"Tramdepot Hard","2019-04-27"
8037,"Tramdepot Hard","2019-05-25"
8037,"Tramdepot Hard","2019-06-22"
8037,"Tramdepot Hard","2019-08-17"
8037,"Tramdepot Hard","2019-09-14"
8037,"Tramdepot Hard","2019-10-12"
8037,"Tramdepot Hard","2019-11-09"
8037,"Tramdepot Hard","2019-12-07"
8037,"Tramdepot Universität Irchel","2019-01-03"
8037,"Tramdepot Universität Irchel","2019-01-31"
8037,"Tramdepot Universität Irchel","2019-02-28"
8037,"Tramdepot Universität Irchel","2019-03-28"
8037,"Tramdepot Universität Irchel","2019-04-25"
8037,"Tramdepot Universität Irchel","2019-05-23"
8037,"Tramdepot Universität Irchel","2019-06-20"
8037,"Tramdepot Universität Irchel","2019-08-15"
8037,"Tramdepot Universität Irchel","2019-09-12"
8037,"Tramdepot Universität Irchel","2019-10-10"
8037,"Tramdepot Universität Irchel","2019-11-07"
8037,"Tramdepot Universität Irchel","2019-12-05"
8038,"Wollishofen","2019-01-28"
8038,"Wollishofen","2019-02-25"
8038,"Wollishofen","2019-03-25"
8038,"Wollishofen","2019-04-29"
8038,"Wollishofen","2019-05-20"
8038,"Wollishofen","2019-06-17"
8038,"Wollishofen","2019-08-12"
8038,"Wollishofen","2019-09-09"
8038,"Wollishofen","2019-10-07"
8038,"Wollishofen","2019-11-04"
8038,"Wollishofen","2019-12-02"
8041,"Strassenverkehrsamt","2019-01-11"
8041,"Strassenverkehrsamt","2019-02-08"
8041,"Strassenverkehrsamt","2019-03-08"
8041,"Strassenverkehrsamt","2019-04-05"
8041,"Strassenverkehrsamt","2019-05-03"
8041,"Strassenverkehrsamt","2019-05-31"
8041,"Strassenverkehrsamt","2019-06-28"
8041,"Strassenverkehrsamt","2019-08-23"
8041,"Strassenverkehrsamt","2019-09-20"
8041,"Strassenverkehrsamt","2019-10-18"
8041,"Strassenverkehrsamt","2019-11-15"
8041,"Strassenverkehrsamt","2019-12-13"
8041,"Wollishofen","2019-01-28"
8041,"Wollishofen","2019-02-25"
8041,"Wollishofen","2019-03-25"
8041,"Wollishofen","2019-04-29"
8041,"Wollishofen","2019-05-20"
8041,"Wollishofen","2019-06-17"
8041,"Wollishofen","2019-08-12"
8041,"Wollishofen","2019-09-09"
8041,"Wollishofen","2019-10-07"
8041,"Wollishofen","2019-11-04"
8041,"Wollishofen","2019-12-02"
8044,"Tramdepot Universität Irchel","2019-01-03"
8044,"Tramdepot Universität Irchel","2019-01-31"
8044,"Tramdepot Universität Irchel","2019-02-28"
8044,"Tramdepot Universität Irchel","2019-03-28"
8044,"Tramdepot Universität Irchel","2019-04-25"
8044,"Tramdepot Universität Irchel","2019-05-23"
8044,"Tramdepot Universität Irchel","2019-06-20"
8044,"Tramdepot Universität Irchel","2019-08-15"
8044,"Tramdepot Universität Irchel","2019-09-12"
8044,"Tramdepot Universität Irchel","2019-10-10"
8044,"Tramdepot Universität Irchel","2019-11-07"
8044,"Tramdepot Universität Irchel","2019-12-05"
8045,"Strassenverkehrsamt","2019-01-11"
8045,"Strassenverkehrsamt","2019-02-08"
8045,"Strassenverkehrsamt","2019-03-08"
8045,"Strassenverkehrsamt","2019-04-05"
8045,"Strassenverkehrsamt","2019-05-03"
8045,"Strassenverkehrsamt","2019-05-31"
8045,"Strassenverkehrsamt","2019-06-28"
8045,"Strassenverkehrsamt","2019-08-23"
8045,"Strassenverkehrsamt","2019-09-20"
8045,"Strassenverkehrsamt","2019-10-18"
8045,"Strassenverkehrsamt","2019-11-15"
8045,"Strassenverkehrsamt","2019-12-13"
8046,"Seebach","2019-01-10"
8046,"Seebach","2019-02-07"
8046,"Seebach","2019-03-07"
8046,"Seebach","2019-04-04"
8046,"Seebach","2019-05-02"
8046,"Seebach","2019-06-27"
8046,"Seebach","2019-08-22"
8046,"Seebach","2019-09-19"
8046,"Seebach","2019-10-17"
8046,"Seebach","2019-11-14"
8046,"Seebach","2019-12-12"
8046,"Tramdepot Universität Irchel","2019-01-03"
8046,"Tramdepot Universität Irchel","2019-01-31"
8046,"Tramdepot Universität Irchel","2019-02-28"
8046,"Tramdepot Universität Irchel","2019-03-28"
8046,"Tramdepot Universität Irchel","2019-04-25"
8046,"Tramdepot Universität Irchel","2019-05-23"
8046,"Tramdepot Universität Irchel","2019-06-20"
8046,"Tramdepot Universität Irchel","2019-08-15"
8046,"Tramdepot Universität Irchel","2019-09-12"
8046,"Tramdepot Universität Irchel","2019-10-10"
8046,"Tramdepot Universität Irchel","2019-11-07"
8046,"Tramdepot Universität Irchel","2019-12-05"
8047,"Albisrieden","2019-01-08"
8047,"Albisrieden","2019-02-05"
8047,"Albisrieden","2019-03-05"
8047,"Albisrieden","2019-04-02"
8047,"Albisrieden","2019-04-30"
8047,"Albisrieden","2019-05-28"
8047,"Albisrieden","2019-06-25"
8047,"Albisrieden","2019-08-20"
8047,"Albisrieden","2019-09-17"
8047,"Albisrieden","2019-10-15"
8047,"Albisrieden","2019-11-12"
8047,"Albisrieden","2019-12-10"
8047,"Letzigrund","2019-01-29"
8047,"Letzigrund","2019-02-26"
8047,"Letzigrund","2019-03-26"
8047,"Letzigrund","2019-04-23"
8047,"Letzigrund","2019-05-21"
8047,"Letzigrund","2019-06-18"
8047,"Letzigrund","2019-08-13"
8047,"Letzigrund","2019-09-10"
8047,"Letzigrund","2019-10-08"
8047,"Letzigrund","2019-11-05"
8047,"Letzigrund","2019-12-03"
8048,"Albisrieden","2019-01-08"
8048,"Albisrieden","2019-02-05"
8048,"Albisrieden","2019-03-05"
8048,"Albisrieden","2019-04-02"
8048,"Albisrieden","2019-04-30"
8048,"Albisrieden","2019-05-28"
8048,"Albisrieden","2019-06-25"
8048,"Albisrieden","2019-08-20"
8048,"Albisrieden","2019-09-17"
8048,"Albisrieden","2019-10-15"
8048,"Albisrieden","2019-11-12"
8048,"Albisrieden","2019-12-10"
8048,"Letzigrund","2019-01-29"
8048,"Letzigrund","2019-02-26"
8048,"Letzigrund","2019-03-26"
8048,"Letzigrund","2019-04-23"
8048,"Letzigrund","2019-05-21"
8048,"Letzigrund","2019-06-18"
8048,"Letzigrund","2019-08-13"
8048,"Letzigrund","2019-09-10"
8048,"Letzigrund","2019-10-08"
8048,"Letzigrund","2019-11-05"
8048,"Letzigrund","2019-12-03"
8049,"Wartau","2019-01-04"
8049,"Wartau","2019-02-01"
8049,"Wartau","2019-03-01"
8049,"Wartau","2019-03-29"
8049,"Wartau","2019-04-26"
8049,"Wartau","2019-05-24"
8049,"Wartau","2019-06-21"
8049,"Wartau","2019-08-16"
8049,"Wartau","2019-09-13"
8049,"Wartau","2019-10-11"
8049,"Wartau","2019-11-08"
8049,"Wartau","2019-12-06"
8050,"Seebach","2019-01-10"
8050,"Seebach","2019-02-07"
8050,"Seebach","2019-03-07"
8050,"Seebach","2019-04-04"
8050,"Seebach","2019-05-02"
8050,"Seebach","2019-06-27"
8050,"Seebach","2019-08-22"
8050,"Seebach","2019-09-19"
8050,"Seebach","2019-10-17"
8050,"Seebach","2019-11-14"
8050,"Seebach","2019-12-12"
8050,"Tramdepot Universität Irchel","2019-01-03"
8050,"Tramdepot Universität Irchel","2019-01-31"
8050,"Tramdepot Universität Irchel","2019-02-28"
8050,"Tramdepot Universität Irchel","2019-03-28"
8050,"Tramdepot Universität Irchel","2019-04-25"
8050,"Tramdepot Universität Irchel","2019-05-23"
8050,"Tramdepot Universität Irchel","2019-06-20"
8050,"Tramdepot Universität Irchel","2019-08-15"
8050,"Tramdepot Universität Irchel","2019-09-12"
8050,"Tramdepot Universität Irchel","2019-10-10"
8050,"Tramdepot Universität Irchel","2019-11-07"
8050,"Tramdepot Universität Irchel","2019-12-05"
8051,"Hirzenbach","2019-01-30"
8051,"Hirzenbach","2019-02-27"
8051,"Hirzenbach","2019-03-27"
8051,"Hirzenbach","2019-04-24"
8051,"Hirzenbach","2019-05-22"
8051,"Hirzenbach","2019-06-19"
8051,"Hirzenbach","2019-08-14"
8051,"Hirzenbach","2019-09-11"
8051,"Hirzenbach","2019-10-09"
8051,"Hirzenbach","2019-11-06"
8051,"Hirzenbach","2019-12-04"
8051,"Tramdepot Universität Irchel","2019-01-03"
8051,"Tramdepot Universität Irchel","2019-01-31"
8051,"Tramdepot Universität Irchel","2019-02-28"
8051,"Tramdepot Universität Irchel","2019-03-28"
8051,"Tramdepot Universität Irchel","2019-04-25"
8051,"Tramdepot Universität Irchel","2019-05-23"
8051,"Tramdepot Universität Irchel","2019-06-20"
8051,"Tramdepot Universität Irchel","2019-08-15"
8051,"Tramdepot Universität Irchel","2019-09-12"
8051,"Tramdepot Universität Irchel","2019-10-10"
8051,"Tramdepot Universität Irchel","2019-11-07"
8051,"Tramdepot Universität Irchel","2019-12-05"
8052,"Seebach","2019-01-10"
8052,"Seebach","2019-02-07"
8052,"Seebach","2019-03-07"
8052,"Seebach","2019-04-04"
8052,"Seebach","2019-05-02"
8052,"Seebach","2019-06-27"
8052,"Seebach","2019-08-22"
8052,"Seebach","2019-09-19"
8052,"Seebach","2019-10-17"
8052,"Seebach","2019-11-14"
8052,"Seebach","2019-12-12"
8053,"Burgwies","2019-01-07"
8053,"Burgwies","2019-02-04"
8053,"Burgwies","2019-03-04"
8053,"Burgwies","2019-04-01"
8053,"Burgwies","2019-05-27"
8053,"Burgwies","2019-06-24"
8053,"Burgwies","2019-08-19"
8053,"Burgwies","2019-09-16"
8053,"Burgwies","2019-10-14"
8053,"Burgwies","2019-11-11"
8053,"Burgwies","2019-12-09"
8055,"Albisrieden","2019-01-08"
8055,"Albisrieden","2019-02-05"
8055,"Albisrieden","2019-03-05"
8055,"Albisrieden","2019-04-02"
8055,"Albisrieden","2019-04-30"
8055,"Albisrieden","2019-05-28"
8055,"Albisrieden","2019-06-25"
8055,"Albisrieden","2019-08-20"
8055,"Albisrieden","2019-09-17"
8055,"Albisrieden","2019-10-15"
8055,"Albisrieden","2019-11-12"
8055,"Albisrieden","2019-12-10"
8055,"Strassenverkehrsamt","2019-01-11"
8055,"Strassenverkehrsamt","2019-02-08"
8055,"Strassenverkehrsamt","2019-03-08"
8055,"Strassenverkehrsamt","2019-04-05"
8055,"Strassenverkehrsamt","2019-05-03"
8055,"Strassenverkehrsamt","2019-05-31"
8055,"Strassenverkehrsamt","2019-06-28"
8055,"Strassenverkehrsamt","2019-08-23"
8055,"Strassenverkehrsamt","2019-09-20"
8055,"Strassenverkehrsamt","2019-10-18"
8055,"Strassenverkehrsamt","2019-11-15"
8055,"Strassenverkehrsamt","2019-12-13"
8057,"Tramdepot Universität Irchel","2019-01-03"
8057,"Tramdepot Universität Irchel","2019-01-31"
8057,"Tramdepot Universität Irchel","2019-02-28"
8057,"Tramdepot Universität Irchel","2019-03-28"
8057,"Tramdepot Universität Irchel","2019-04-25"
8057,"Tramdepot Universität Irchel","2019-05-23"
8057,"Tramdepot Universität Irchel","2019-06-20"
8057,"Tramdepot Universität Irchel","2019-08-15"
8057,"Tramdepot Universität Irchel","2019-09-12"
8057,"Tramdepot Universität Irchel","2019-10-10"
8057,"Tramdepot Universität Irchel","2019-11-07"
8057,"Tramdepot Universität Irchel","2019-12-05"
8064,"Tramdepot Hard","2019-01-05"
8064,"Tramdepot Hard","2019-02-02"
8064,"Tramdepot Hard","2019-03-02"
8064,"Tramdepot Hard","2019-03-30"
8064,"Tramdepot Hard","2019-04-27"
8064,"Tramdepot Hard","2019-05-25"
8064,"Tramdepot Hard","2019-06-22"
8064,"Tramdepot Hard","2019-08-17"
8064,"Tramdepot Hard","2019-09-14"
8064,"Tramdepot Hard","2019-10-12"
8064,"Tramdepot Hard","2019-11-09"
8064,"Tramdepot Hard","2019-12-07"
8064,"Wartau","2019-01-04"
8064,"Wartau","2019-02-01"
8064,"Wartau","2019-03-01"
8064,"Wartau","2019-03-29"
8064,"Wartau","2019-04-26"
8064,"Wartau","2019-05-24"
8064,"Wartau","2019-06-21"
8064,"Wartau","2019-08-16"
8064,"Wartau","2019-09-13"
8064,"Wartau","2019-10-11"
8064,"Wartau","2019-11-08"
8064,"Wartau","2019-12-06"
