gemeinde,gebiets_id,gebietsbezeichnung,sammlung,sammlung_id,datum,startzeitpunkt,zeit,titel,strasse,pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-03-24,2021-03-24T07:00:00+01:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-03-31,2021-03-31T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,E,Bruggen/Riethüsli,Kehricht,E-Kehricht,2021-03-31,2021-03-31T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,E,Bruggen/Riethüsli,Grüngut,E-Grüngut,2021-04-07,2021-04-07T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,E,Bruggen/Riethüsli,Kehricht,E-Kehricht,2021-04-07,2021-04-07T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,E,Bruggen/Riethüsli,Kehricht,E-Kehricht,2021-06-16,2021-06-16T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Bernhardswiesstrasse;Boppartstrasse;Fähnernstrasse;Guggerweg;Haselstrasse;Landhausstrasse;Obere Berneggstrasse;Ramsenstrasse;Schlosserstrasse;Urnäschstrasse;Wattbachstrasse;Wattstrasse;Wattweg;Wilenstrasse;Wolfganghof;Wolfgangstrasse;Altmannweg;Bauhofstrasse;Gerhardtstrasse;Haggenhaldenweg;Hechtackerweg;Hellerstrasse;Hinterberg;Im Grund;Napfbachstrasse;Nestweiherstrasse;Oberhofstettenstrasse;Ruhsitzstrasse;Tschudistrasse;Boppartshofstrasse;Boppartshofweg;Grünhaldenstrasse;Guggerstrasse;Guldinweg;Güterbahnhofstrasse;Hofstettenstrasse;Langweidstrasse;Rickenstrasse;Rosenbüchelstrasse;Ruhsitzweg;Solitüdenweg;Teufener Strasse 89-182;Wagnerstrasse;Wolfgangweg;Aetschbergstrasse;Altmannstrasse;Bernhardswiesweg;Fähnernweg;Fellenbergstrasse;Gröblistrasse;Hafnerwaldstrasse;Haggenstrasse;Hechtackerstrasse;Hiltystrasse;Oberstrasse;Riethüslistrasse;Ruhbergstrasse;Stockbergstrasse;Treuackerstrasse;Unterstrasse;Walserstrasse;Zimmerstrasse;Ahornstrasse;Geltenwilenstrasse;Haggenhaldenstrasse;Hinterbergstrasse;Hochwachtstrasse;Lehnhaldenstrasse;Lehnstrasse;Marweesstrasse;Nestweg;Ruckhaldenweg;Solitüdenstrasse;Walenbüchelstrasse;Weidenmannstrasse;Wettachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_E_2020.pdf
St. Gallen,B,Lachen,Altmetall,B-Altmetall,2020-09-25,2020-09-25T07:00:00+02:00,ab 7.00 Uhr,Altmetallsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Karton,B-Karton,2020-08-14,2020-08-14T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Karton,B-Karton,2020-09-11,2020-09-11T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2020-08-03,2020-08-03T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Kehricht,B-Kehricht,2020-08-03,2020-08-03T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Karton,B-Karton,2020-12-04,2020-12-04T08:00:00+01:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Papier,B-Papier,2020-12-18,2020-12-18T08:00:00+01:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Papier,B-Papier,2021-02-12,2021-02-12T08:00:00+01:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Grüngut,B-Grüngut,2020-09-14,2020-09-14T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Karton,B-Karton,2021-05-21,2021-05-21T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
St. Gallen,B,Lachen,Papier,B-Papier,2021-05-07,2021-05-07T08:00:00+02:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Büchelstrasse;Erikastrasse;Glaserstrasse;Hätterenstrasse;Isenringweg;Mattenweg;Rechenwaldstrasse;Rosenfeldstrasse;Turnerstrasse;Vonwilstrasse;Zschokkeweg;Bogenstrasse;Feldbachstrasse;Feldlistrasse;Fürstenlandstrasse;Gaiserwaldweg;Grenzstrasse;Grüningerweg;Kreuzackerstrasse;Kreuzbleichestrasse;Malvenweg;Metallstrasse;Moosmühlestrasse;Moosweg;Otmarstrasse;Stahlstrasse;Waldackerstrasse;Zschokkestrasse;Zürcher Strasse 1-114;Burgstrasse;Föhrenstrasse;Fontanastrasse;Lilienstrasse;Lustgartenstrasse;Meisenstrasse;Militärstrasse;Nordstrasse;Rechenstrasse;Salisstrasse;Schönaustrasse;Schönauweg;Schulstrasse;Sömmerlistrasse;St.Josefen-Strasse;Ulmenstrasse;Badstrasse;Dürrenmattstrasse;Gerbestrasse;Ilgenstrasse;Kamorstrasse;Paradiesstrasse;Rosenfeldweg;Schibistrasse;Schillerstrasse;Seitzstrasse;Stückelbergstrasse;Waldaustrasse;Andreasstrasse;Burgweiherweg;Gerbeweg;Leuenbergerstrasse;Moosstrasse;Schönbrunnstrasse;Zentralstrasse;Zwyssigstrasse;Zylistrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_B_2020.pdf
